id,type,latitude,longitude,name,street,housenumber,city,postcode,state,country,phone,email,website,opening_hours,operator,brand,brand_wikidata,brand_wikipedia,wheelchair,drive_through,dispensing,osm_version,timestamp,changeset,user,uid
4013921228,node,19.3819595,-99.2393712,Farmacia de Genéricos,,,,,,,,,,,,,,,,,,2,2022-07-12T09:53:20+00:00,0,,0
4013921229,node,19.3798592,-99.244516,Farmacias Ecológicas,,,,,,,,,,,,,,,,,,2,2022-07-12T09:53:20+00:00,0,,0
4013925391,node,19.3838135,-99.2311136,,,,,,,,,,,,,,,,,,,3,2022-07-12T09:53:20+00:00,0,,0
4013925412,node,19.3888868,-99.2117832,,,,,,,,,,,,,,,,,,,2,2022-07-12T09:53:20+00:00,0,,0
4013925422,node,19.3959856,-99.1932196,,,,,,,,,,,,,,,,,,,2,2022-07-12T09:53:20+00:00,0,,0
4017399995,node,18.0170262,-102.2779328,Farmacias Similares,,,,,,,,,,,,,,,,,,1,2016-02-21T04:19:24+00:00,0,,0
4020660292,node,25.6687106,-100.234258,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,yes,2,2022-07-16T02:34:00+00:00,0,,0
4029199375,node,19.3049768,-99.6160107,Farmacia Similares,,,,,,,,,,,,,,,,,yes,2,2018-08-07T14:59:02+00:00,0,,0
4029257770,node,18.9308871,-99.940059,,,,,,,,,,,,,,,,,,,1,2016-02-27T02:33:21+00:00,0,,0
4029257773,node,18.9310356,-99.9391122,Dr. Simi,,,,,,,,,,,,,,,,,,1,2016-02-27T02:33:21+00:00,0,,0
4029350547,node,19.2888518,-99.6973794,Farmacia Guadalajara,Blvd Adolfo López Mateos,,Toluca,,,,,,,12hr,,Farmacia Guadalajara,Q5435609,en:Farmacias Guadalajara,,no,,2,2020-02-24T19:16:11+00:00,0,,0
4030231183,node,19.2916963,-99.5075089,,,,,,,,,,,,,,,,,,,3,2016-11-18T17:30:43+00:00,0,,0
4030256046,node,19.279959,-99.6710405,Farmacias del Ahorro,Paseo Vicente Guerrero,,Toluca,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,2,2020-03-05T11:07:10+00:00,0,,0
4030256054,node,19.2885996,-99.6892495,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,2,2020-03-02T09:47:15+00:00,0,,0
4032141066,node,19.3712967,-99.5600846,,,,lerma,,,,,,,,,,,,,,,1,2016-02-29T00:02:53+00:00,0,,0
4032329436,node,19.2921022,-99.7334198,,Calle16 de Septiembre,,Zinacantepec,,,,,,,,,,,,,,,2,2020-08-31T20:10:44+00:00,0,,0
4032329445,node,19.2879408,-99.7343934,Farmacia Guadalajara,Avenida 16 de Septiembre,,Zinacantepec,,,,,,,,,,,,,,,1,2016-02-29T05:39:59+00:00,0,,0
4032329472,node,19.285561,-99.7350912,,Av 16 de Septiembre,,Zinacantepec,,,,,,,,,,,,,,,2,2020-09-01T14:11:50+00:00,0,,0
4032329482,node,19.2850509,-99.7354144,Benavides,,,,,,,,,,,,,,,,,,2,2018-08-06T20:50:41+00:00,0,,0
4032329484,node,19.284823,-99.7354627,Farmacias del Ahorro,Av 16 de Septiembre,,Zinacantepec,,,,,,,,,,,,,,,1,2016-02-29T05:40:01+00:00,0,,0
4035936297,node,20.5296462,-103.3748271,Farmacias Benavides,,,,,,,,,,,,,,,,,,1,2016-03-02T05:54:18+00:00,0,,0
4036596468,node,19.3862177,-99.1724957,Farmacia San Borja,,,,,,,,,,,,,,,,,,2,2022-07-12T08:49:03+00:00,0,,0
4036616165,node,19.3862059,-99.1734697,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-07-12T08:49:03+00:00,0,,0
4039387258,node,19.2875006,-99.6725824,Farmacias Similares,Jose Maria Morelos y Pavon,,TOLUCA,,,,,,,,,Farmacias Similares,Q62564610,,,,yes,2,2020-03-02T10:10:55+00:00,0,,0
4052167525,node,25.7811026,-100.1966448,Farmacia Economedics,,,,,,,,,,,,,,,,,,1,2016-03-10T02:21:03+00:00,0,,0
4053064425,node,25.7349555,-100.398548,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,2,2021-04-24T22:51:48+00:00,0,,0
4053064426,node,25.7349277,-100.3984283,"Laboratorio Dr, Moreira",,,,,,,,,,,,,,,,,,1,2016-03-10T14:10:26+00:00,0,,0
4053211401,node,25.7296351,-100.391773,Farmacia Similares,,,,,,,,,,,,Farmacia Similares,Q62564610,,,,,4,2022-07-14T13:41:40+00:00,0,,0
4053638597,node,25.7280747,-100.37848,Farmacia Guadalajara,,,,,,,,,,,,Farmacia Guadalajara,Q5435609,,,,,2,2022-07-14T13:41:40+00:00,0,,0
4053718871,node,25.7441683,-100.300833,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-07-15T02:48:44+00:00,0,,0
4053802827,node,25.7557422,-100.290176,Guadalajara,,,,,,,,,,,,,,,,,,2,2022-07-15T02:48:44+00:00,0,,0
4053802828,node,25.7558726,-100.2902074,Drogueria La Tradicional,,,,,,,,,,,,,,,,,,2,2019-08-25T03:50:15+00:00,0,,0
4053803600,node,25.7576047,-100.2867874,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,2,2019-08-25T03:50:15+00:00,0,,0
4053803604,node,25.7560365,-100.2902417,Benavides,,,,,,,,,,,,Benavides,Q5435613,en:Farmacias Benavides,,,,2,2019-08-25T03:50:15+00:00,0,,0
4055480233,node,25.7031871,-100.367397,Benavides,,,,,,,,,,,,Benavides,Q5435613,,,,,2,2022-07-15T08:52:35+00:00,0,,0
4058972556,node,26.0201644,-98.2410713,Farmacias Benavides,,,,,,,,,,,,,,,,,,1,2016-03-14T00:09:27+00:00,0,,0
4066846461,node,19.3749526,-99.1543491,Farmacias del Ahorro,,,,,,,800 711 2222,,https://www.fahorro.com/,,,Farmacias del Ahorro,Q62086647,,,,,3,2022-05-14T22:50:27+00:00,0,,0
4066846463,node,19.3752059,-99.1544519,Farmacias Union de Descuento,,,,,,,01 800 0186466,,http://www.farmaciasunion.com.mx/,,,,,,,,,3,2022-07-12T01:18:14+00:00,0,,0
4067840575,node,19.3854531,-99.157618,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,3,2022-07-11T15:36:46+00:00,0,,0
4067840578,node,19.3850952,-99.1579528,Farmacia Similares,,,,,,,,,,,,Farmacia Similares,Q62564610,,,,,4,2022-07-11T15:36:46+00:00,0,,0
4068942622,node,19.2936035,-99.6418083,Farmacias del Ahorro,,,,,,,,,,,,,,,,,,1,2016-03-19T19:31:27+00:00,0,,0
4070102140,node,20.8558856,-86.8978954,Farmacia Iza,,,,,,,,,,,,,,,,,,2,2022-03-14T21:49:29+00:00,0,,0
4070102144,node,20.8543612,-86.8985141,Farmacia Paris,,,,,,,,,,,,,,,,,,2,2022-03-14T21:49:29+00:00,0,,0
4070102150,node,20.8536005,-86.8988191,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-03-14T21:49:29+00:00,0,,0
4070591472,node,19.3909404,-99.1566535,Farmacias Capuchinas,Cuauhtémoc,767,Ciudad de México,,,,,,,,,,,,,,,4,2022-07-11T15:36:46+00:00,0,,0
4070625097,node,19.439556,-99.1555547,Farmacias del Ahorro,Avenida Puente de Alvarado,108,Ciudad de México,,,,,,,24/7,,Farmacias del Ahorro,Q62086647,,,,,6,2023-04-22T04:22:02+00:00,0,,0
4072767975,node,19.4155799,-99.1651071,FAR+CIA,Yucatán,40,,,,,55 5584 3420,,,Mon-Sun 24 hrs,,,,,,,,2,2022-07-12T08:49:03+00:00,0,,0
4072770235,node,19.3650063,-99.1772275,Farmacia San Pablo - Mixcoac,,,,,,,,,,,,,,,,,,2,2022-07-11T23:59:20+00:00,0,,0
4075519367,node,25.7101565,-100.2468897,Similares,,,,,,,,,,,,,,,,,,1,2016-03-23T17:49:11+00:00,0,,0
4075558655,node,25.7124634,-100.259803,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,2,2022-07-15T08:52:35+00:00,0,,0
4075787842,node,25.7196502,-100.234135,Guadalajara,,,,,,,,,,,,,,,,,,2,2021-05-12T17:02:27+00:00,0,,0
4075787851,node,25.7197875,-100.2334973,Laboratorios Dr Moreira,,,,,,,,,,,,,,,,,,1,2016-03-23T20:58:20+00:00,0,,0
4077289495,node,25.7037495,-100.231339,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-07-14T14:31:07+00:00,0,,0
4077315008,node,25.7061428,-100.2305068,Del Ahorro,,,,,,,,,,,,,,,,,,1,2016-03-24T21:28:03+00:00,0,,0
4080181168,node,18.559981,-99.6034158,,,,,,,,,,,,,,,,,,,1,2016-03-26T16:34:46+00:00,0,,0
4084035983,node,25.7844923,-100.2379198,Similares,,,,,,,,,,,,,,,,,,1,2016-03-28T22:16:01+00:00,0,,0
4084036012,node,25.7734318,-100.24984,David,,,,,,,,,,,,,,,,,,2,2022-07-15T02:48:44+00:00,0,,0
4085628986,node,20.6035125,-105.2337926,Mi Farmacita Nacional,,,,,,,,,,,,,,,,,,2,2024-05-17T15:40:48+00:00,0,,0
4085629626,node,20.6026145,-105.2358055,,,,,,,,,,,,,,,,,,,2,2024-05-17T15:40:48+00:00,0,,0
4086665933,node,25.7618204,-100.27418,Benavides,,,,,,,,,,,,Benavides,Q5435613,,,,,2,2022-07-15T02:48:44+00:00,0,,0
4086917406,node,25.768306,-100.2828328,Del Ahorro,,,,,,,,,,,,,,,,,,2,2017-10-12T17:34:42+00:00,0,,0
4086917408,node,25.7683847,-100.2821898,Laboratorios Dr Moreira,,,,,,,,,,,,,,,,,,2,2017-10-12T17:34:42+00:00,0,,0
4087304839,node,20.6038541,-105.2335375,Farmacia Guadalajara,,,,,,,,,,,,Farmacia Guadalajara,Q5435609,,,,,2,2024-05-17T15:40:48+00:00,0,,0
4087395649,node,19.2791459,-99.6590222,Farmacias del Ahorro,,,,,,,,,,,,,,,,,,2,2018-08-10T11:26:46+00:00,0,,0
4087489269,node,19.0464565,-98.2024233,Farmatodo,,,,,,,,,,,,Farmatodo,Q5856092,,,,yes,4,2022-12-13T21:57:55+00:00,0,,0
4089097318,node,19.4071134,-99.1683442,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-02-22T15:52:53+00:00,0,,0
4090298331,node,25.657908,-100.2146899,Lab Estatal de Salud,,,,,,,,,,,,,,,,,,1,2016-04-01T16:30:47+00:00,0,,0
4094618584,node,20.7847501,-103.4616459,Farmacia Guadalajara Colotlan,,,,,,,,,,,,,,,,,,1,2016-04-03T02:56:15+00:00,0,,0
4100150617,node,28.6560318,-106.1084971,,,,,,,,,,,,,,,,,,,1,2016-04-05T16:23:06+00:00,0,,0
4100150618,node,28.65537,-106.1104619,,,,,,,,,,,,,,,,,,,1,2016-04-05T16:23:06+00:00,0,,0
4100533076,node,25.6773164,-100.23132,Benavides,,,,,,,,,,,,Benavides,Q5435613,,,,,2,2022-07-16T02:34:00+00:00,0,,0
4109088489,node,18.4634026,-97.400837,Farmacia de Apoyo,Avenida Independencia Poniente,,,,,,,,,,,,,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4109106193,node,18.46298,-97.389497,Farmacia de Apoyo,5 Norte,,,,,,,,,,,,,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4109117889,node,18.4588941,-97.3942923,Farmacias del Ahorro,Avenida Reforma Sur,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,4,2022-09-03T21:23:11+00:00,0,,0
4109123691,node,18.4636182,-97.4077329,Farmacias del Ahorro,Avenida Adolfo López Mateos,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4111749894,node,18.4608641,-97.3893972,Farmacia de Apoyo,5 Sur,,,,,,,,,,,,,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4111750192,node,18.4607749,-97.3894934,Farmacia de Ahorro,Calle 3 Oriente,,,,,,,,,,,,,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4112629978,node,28.4103092,-106.8586601,Farmacias Benavides,,,,,,,,,,,,,,,,,,1,2016-04-10T22:11:02+00:00,0,,0
4112629979,node,28.4103423,-106.8580325,Farmacias Guadalajara,,,,,,,,,,,,,,,,,,1,2016-04-10T22:11:02+00:00,0,,0
4115682499,node,25.6829079,-100.313294,Farmacia Guadalajara,Benito Juárez,,,,,,,,https://www.farmaciasguadalajara.com.mx/,24/7,,Farmacia Guadalajara,Q5435609,en:Farmacias Guadalajara,,,yes,3,2021-02-23T19:49:49+00:00,0,,0
4117342492,node,25.7620681,-100.273306,Farmacia Guadalajara,Av. República Mexicana,,,,,,,,,24/7,,Farmacia Guadalajara,Q5435609,,,,,2,2022-07-15T02:48:44+00:00,0,,0
4121653989,node,24.1620364,-110.314228,Farmacia Baja California,,,,,,,,,,,,,,,,,,3,2021-08-02T16:23:06+00:00,0,,0
4123902589,node,18.4630371,-97.3920183,Farmacias del Ahorro,Avenida Independencia Oriente,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4124533189,node,18.4618144,-97.3932638,Farmacia de Apoyo,1 Sur,,,,,,,,,,,,,,,,,3,2022-09-03T21:23:11+00:00,0,,0
4127250989,node,21.0231635,-89.6216073,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,4,2023-12-19T22:10:32+00:00,0,,0
4128365389,node,20.6032738,-103.409271,Farmacia Guadalajara,,,,,,,,,,,,Farmacia Guadalajara,Q5435609,en:Farmacias Guadalajara,,,yes,3,2021-01-27T21:18:20+00:00,0,,0
4137092298,node,25.7034349,-100.26146,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,4,2022-07-15T08:52:35+00:00,0,,0
4137105512,node,25.7033936,-100.261986,Benavides,,,,,,,,,,,,Benavides,Q5435613,,,,,3,2022-07-15T08:52:35+00:00,0,,0
4137387709,node,19.5019306,-96.8603358,Farmacias Yza,,,,,,,,,,,,Farmacias Yza,Q113186480,,,no,no,3,2022-08-22T18:23:50+00:00,0,,0
4143175789,node,21.1498983,-86.8492861,Parasienne,Tlaquepaque,,,,,,,,,,,,,,,,,1,2016-04-23T17:40:38+00:00,0,,0
4152041516,node,20.699778,-88.2028637,Farmacias Bazar,Calle 42,,Valladolid,97780,,,,,,,,,,,,,,2,2021-09-21T21:14:53+00:00,0,,0
4154575508,node,20.1262142,-101.1859774,Farmacia de Similares,Avenida Puebla,,Moroleon,,,,,,,,,,,,,no,,1,2016-04-29T01:26:08+00:00,0,,0
4154583090,node,19.4384712,-99.1399919,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,4,2021-04-20T02:38:21+00:00,0,,0
4155864730,node,19.4556166,-99.1454716,,,,,,,,,,,,,,,,,no,,2,2022-07-11T23:59:20+00:00,0,,0
4156712593,node,19.4451238,-99.1476929,,,,,,,,,,,,,,,,,,,2,2022-07-11T23:59:20+00:00,0,,0
4158566589,node,19.7019376,-98.7570727,Pharmacias Gil,,,,,,,,,,,,,,,,,,1,2016-05-01T00:13:46+00:00,0,,0
4162393496,node,19.3556794,-99.1635537,Multi farmacias,,,,,,,55548070,,,,,,,,,,,3,2022-07-12T01:18:14+00:00,0,,0
4162397590,node,19.3545166,-99.1752718,,,,,,,,,,,,,,,,,,,2,2022-07-12T01:18:14+00:00,0,,0
4162398395,node,19.3505296,-99.1628435,Farmacias del Ahorro,Calle Aguayo,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,4,2022-07-12T01:18:14+00:00,0,,0
4162398490,node,19.3502497,-99.1629304,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,3,2022-07-12T01:18:14+00:00,0,,0
4162398491,node,19.4060572,-99.1553899,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,4,2022-10-31T20:02:51+00:00,0,,0
4164068991,node,19.4255079,-99.1543406,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-02-22T15:52:53+00:00,0,,0
4166704690,node,19.4879858,-99.1256697,Farmacias Especializadas,,,,,,,,,,,,,,,,,,2,2022-04-21T04:57:26+00:00,0,,0
4166704691,node,19.4881413,-99.1260538,San Pablo Farmacia,,,,,,,,,,,,,,,,,,2,2022-07-12T15:39:41+00:00,0,,0
4168018590,node,20.5751116,-103.361581,Farmacias G,,,,,,,,,,,,,,,,,,2,2020-08-20T06:36:07+00:00,0,,0
4168161931,node,19.3569904,-99.6571668,Farmacias Similares,,,,,,,,,,,Farmacias Similares,,,,,,,1,2016-05-05T21:00:11+00:00,0,,0
4169990836,node,19.5232441,-96.8740164,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2022-08-22T18:23:50+00:00,0,,0
4170721591,node,19.4258594,-99.1688402,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,3,2022-02-22T15:52:53+00:00,0,,0
4170721592,node,19.4260785,-99.1681655,Benavides,,,,,,,,,,,,Benavides,Q5435613,en:Farmacias Benavides,,,,3,2022-07-12T08:49:03+00:00,0,,0
4172090200,node,19.3411127,-99.1431825,Pharma Medik,,,,,,,,,,,,,,,,,,3,2023-01-11T18:49:22+00:00,0,,0
4172090201,node,19.2898751,-99.1477895,Farmacia Servicio Médico,,,,,,,,,,,,,,,,,,2,2022-07-17T19:03:25+00:00,0,,0
4172107700,node,19.354294,-99.1449573,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2019-06-20T19:57:12+00:00,0,,0
4172108703,node,19.2642732,-99.1178651,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,3,2023-01-15T08:14:18+00:00,0,,0
4172128592,node,19.2590357,-99.1063369,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,2,2020-02-02T17:24:57+00:00,0,,0
4172136290,node,19.380055,-99.1398293,Farmacias Similares,Calzada de Tlalpan,15,Ciudad de México,03500,,,,,https://www.farmaciasdesimilares.com/,,Farmacias de Similares S.A. de C.V.,Farmacias Similares,Q62564610,,,no,yes,4,2023-07-17T23:56:01+00:00,0,,0
4173294689,node,19.437767,-99.1478331,Farmacias de Descuento,,,,,,,,,,,,,,,,,,2,2022-07-11T14:51:07+00:00,0,,0
4175125189,node,20.6010829,-103.403492,Farmacias del Ahorro,,,,,,,96280001,,,24/7,,Farmacias del Ahorro,Q62086647,,,,,4,2021-03-21T22:50:43+00:00,0,,0
4175141889,node,20.6032881,-103.4093697,Farmacia Guadalajara,,,,,,,,,,24/7,,Farmacia Guadalajara,Q5435609,en:Farmacias Guadalajara,,,,2,2021-01-27T21:18:20+00:00,0,,0
4186009265,node,20.6921489,-88.2036779,"Farmacia Veterinaria ""Santo Domingo""",,,,,,,,,,,,,,,,,,1,2016-05-14T20:59:09+00:00,0,,0
4186009266,node,20.6953236,-88.2157589,Farmacias YZA,,,,,,,,,,,,,,,,,,2,2021-09-21T21:14:53+00:00,0,,0
4194434692,node,14.891242,-92.2510815,Farmacias del Ahorro,,,,,,,,,,,,Farmacias del Ahorro,Q62086647,,,,,3,2023-07-15T23:51:19+00:00,0,,0
4195325497,node,14.8788066,-92.2515345,Farmacias Similares,,,,,,,,,,,,Farmacias Similares,Q62564610,,,,,2,2023-07-15T23:51:19+00:00,0,,0
